ID,Label,Gender
1461,George Clooney,2
138,Quentin Tarantino,2
1037,Harvey Keitel,2
3196,Juliette Lewis,1
11158,Ernest Liu,0
3136,Salma Hayek,1
11159,Cheech Marin,2
11160,Danny Trejo,2
11161,Tom Savini,2
9811,Fred Williamson,0
2536,Michael Parks,2
11162,Brenda Hillhouse,0
11163,John Saxon,2
3140,Marc Lawrence,2
11164,Kelly Preston,1
16861,John Hawkes,2
53763,Tito Larriva,2
1089505,Peter Atanasoff,0
1089510,Johnny Vatos Hernandez,0
35545,Aimee Graham,1
982183,Heidi McNeal,0
931730,Ernest M. Garcia,0
59287,Gregory Nicotero,2
139997,Cristos,0
100260,Mike Moroff,2
68430,Tia Texada,1
1830654,Janine Jordae,0
41691,Ungela Brockman,1
1265433,Michelle Berube,0
1027008,Michael McKay,0
555328,Jake McKinnon,0
115244,Walter Phelan,2
1042415,Wayne Toth,0
1903,Alan Arkin,2
1230,John Goodman,2
8536,Victor Garber,2
15455,Tate Donovan,2
20387,Clea DuVall,1
59233,Scoot McNairy,2
51792,Rory Cochrane,2
61510,Christopher Denham,0
58356,Kerry Bishé,1
3497,Kyle Chandler,2
61659,Chris Messina,2
6752,Zeljko Ivanek,2
39389,Titus Welliver,2
21125,Richard Kind,2
221809,Taylor Schilling,1
4029,Bob Gunton,2
156729,Page Leong,1
167862,Omid Abtahi,2
220573,Sheila Vand,0
62567,Karina Logue,1
970534,Ryan Ahern,2
1212192,Bill Tangradi,0
79079,Jamie McShane,2
1272989,Roberto Garcia,0
1222215,Christopher Stanley,0
1272990,Jon Woodward Kirby,0
155030,Victor McCay,2
159720,Matt Nolan,2
207736,J.R. Cacia,2
157119,Bill Kalmenson,2
62146,Rob Brownstein,2
76625,David Sullivan,2
58621,John Boyd,2
150672,Yuriy Sardarov,2
1272991,Nikka Far,0
998350,Aidan Sussman,2
75344,Barry Livingston,2
1272992,Ali Saam,0
1272993,Araz Vahid Ebrahim Nia,0
108699,Scott Anthony Leet,2
1288785,Mehrdad Sarlak,0
965673,Ray Haratian,2
1219226,Matthew Glave,2
1115997,Nancy Stelle,0
1214974,Mark Smith,2
176227,Richard Dillane,2
1402460,Farshad Farahat,2
1503003,Alborz Basiratmand,0
1503004,Ruty Rutenberg,0
1503005,Michael Woolston,0
1503006,Sharareh Sedghi,0
1503007,Bobby Zegar,0
11675,Ray Porter,0
1378128,Allegra Carpenter,1
11782,Adrienne Barbeau,1
1684616,Houshang Touzie,0
1358567,Richard Allan Jones,2
155921,Tim Quill,2
16430,Robert Knott,2
707,Dan Aykroyd,2
58184,Jane Curtin,1
57119,Sinbad,2
14104,Phil Hartman,2
19292,Adam Sandler,2
58198,Chris Farley,2
62842,Eddie Griffin,2
50807,Michael Richards,2
60950,David Spade,2
21731,Michael McKean,2
83349,Drew Carey,2
111454,Shishir Kurup,2
148632,McNally Sagal,1
58001,Michelle Burke,1
1206,Jason Alexander,2
9259,Lisa Jane Persky,1
16484,Joey Lauren Adams,1
7489,Parker Posey,1
58478,Kevin Nealon,2
11806,Julia Sweeney,1
14,Ellen DeGeneres,1
74787,Walter Robles,0
51857,Tim Meadows,2
148634,Peter Aykroyd,0
74036,Tom Arnold,2
16165,Jon Lovitz,2
1739,James Keane,2
148635,Todd Susman,2
11089,Whip Hubley,2
2065473,Grant Martell,0
61222,Art Bonilla,2
2065474,Rosa Maria Briz,0
2065475,Danielle Aykroyd,0
2065476,Nicolette Harnish,0
161547,Sam Freed,2
58182,Tom Davis,2
13240,Mark Wahlberg,2
6832,Melissa Leo,1
1415263,Mickey O'Keefe,0
81462,Dendrie Taylor,1
999736,Bianca Hunter,1
155595,Jenna Lamia,1
999771,Caitlin Dwyer,0
999772,Chanty Sok,1
1148130,Jackson Nicoll,2
1223731,Frank Renzulli,2
155766,Sugar Ray Leonard,2
1371551,Melissa McMeekin,1
209799,Ted Arcidi,2
67784,Ross Bickell,0
1499803,Sean Malone,0
239604,Matthew Muzio,0
2841,Alison Folland,1
1473458,Thomas Benton,0
1355923,Jeremiah Kissel,0
583838,Kim Carrell,0
84436,Dale Place,0
87287,Bonnie Aarons,1
554346,Walter Driscoll,0
118645,Jerrell Lee Wesley,0
6942,Eric Weinstein,0
202930,Anthony Molinari,2
474050,Peter Cunningham,0
1332017,Brian Christensen,2
1269034,Jen Weissenberg,0
66072,Michael Buffer,2
559695,Larry Merchant,0
1746888,Jim Lampley,2
121747,Emanuel Steward,0
9457,Roy Jones Jr.,2
65606,George Foreman,2
572221,Charlie Alejandro,1
1657438,Joseph Basile,0
1371552,Jeffrey Corazzini,0
1622416,Conan Marchi,0
1657440,Brina,0
1478288,Luisa Diaz,0
1535492,Shawn Fogarty,0
1264229,Jodie Brunelle,1
1179643,Gino Cafarelli,0
1178983,Al Conti,0
1657461,Shawn Doherty,0
944326,Henry Penzi,2
981717,Ger Duany,0
1175452,Alex East,1
1588593,Dan Marshall,0
1656064,Jeff Martineau,2
1371550,Anastasia Sanidopoulos Mousis,0
1459164,Briggon Snow,0
1473459,Thomas Olson,0
1657468,Ron Shimshilashvili,0
1574936,Mark Falvo,0
1247835,Susan Farese,1
1457481,Dennis Jay Funny,0
1553308,London Hall,1
1506842,Hunter Wilichoski,0
94657,Kimko,2
1540270,Dennis Lauricella,0
1588592,David Struffolino,0
1508823,Alicia Love,1
1360008,Joseph Oliveira,2
1502856,Joe Siriani,2
9015,Kelly Macdonald,1
9188,Billy Connolly,0
7056,Emma Thompson,1
9013,Kevin McKidd,2
24264,Craig Ferguson,2
1113604,Peigi Barker,0
137262,Steve Purcell,2
9152,Patrick Doyle,2
7907,John Ratzenberger,2
1052100,Sally Kinghorn,0
1438685,Eilidh Fraser,0
1102427,Steven Cree,2
1333216,Callum O'Neill,0
16927,Gérard Depardieu,2
5168,Gabriel Byrne,2
57298,Anne Parillaud,1
73937,Judith Godrèche,1
38331,Edward Atterton,2
133,Peter Sarsgaard,2
41419,Hugh Laurie,2
180906,David Lowe,0
553208,Brigitte Boucher,0
553209,Matthew Jocelyn,0
146490,Karine Belly,1
553210,Emmanuel Guttierez,0
45849,Christian Erickson,2
105355,François Montagut,0
553211,Andrew Wallace,0
553212,Cécile Auclert,0
553213,Sonia Backers,0
230078,Vincent Nemeth,2
12983,Joe Sheridan,2
133735,Olivier Hémon,2
212390,Michael Morris,2
553214,Emmanuel Patron,2
10839,Leonor Varela,1
180969,Michael Hofland,0
42279,Laura Fraser,1
5183,Brigitte Auber,1
553215,Jean-Pol Brissart,0
19375,François Guillaume,0
1245,Scarlett Johansson,1
136796,Kryštof Hádek,2
1034704,Paul Brannigan,2
1047642,Michael Moreland,0
1047643,Scott Dymond,0
1047644,Jeremy McWilliams,0
1711557,Lynsey Taylor Mackay,0
1711559,Dougie McConnell,0
1711561,Kevin McAlinden,0
1711616,D. Meade,0
1711625,Andrew Gorman,0
1711626,Joe Szula,0
1711628,Roy Armstrong,0
1711629,Alison Chand,0
1711633,Ben Mills,0
1711634,Oscar Mills,0
1711635,Lee Fanning,0
1711638,Marius Bincu,0
1711639,Stephen Horn,0
1711643,Adam Pearson,2
1711645,May Mewes,0
1711646,Gerry Goodfellow,0
1711648,Dave Acton,0
1711650,Jessica Mance,0
104561,Craig Roberts,2
81571,Yasmin Paige,1
1284,Noah Taylor,2
14887,Paddy Considine,2
32266,Darren Evans,0
97576,Gemma Chan,1
1127671,Osian Cai Dulais,0
1127672,Lily McCann,0
1127673,Otis Lloyd,0
972115,Elinor Crawley,1
220587,Melanie Walters,1
189433,Sion Tudor Owen,2
208526,Lydia Fox,0
1877368,Adrienne O'Sullivan,0
1877371,John Wier,0
1132566,Lynn Hunter,1
1877376,Edwin Ashcroft,0
1487758,Claire Cage,0
3061,Ewan McGregor,2
3926,Albert Finney,2
4431,Jessica Lange,1
8291,Alison Lohman,1
8293,Marion Cotillard,1
8294,Robert Guillaume,2
8295,Matthew McGrory,2
62562,David Denman,2
1294,Missi Pyle,1
84848,Loudon Wainwright III,0
1116140,Arlene Tai,1
1116141,Ada Tai,1
518,Danny DeVito,2
1295,Deep Roy,2
1571801,Perry Walston,0
430,Hailey Anne Nelson,1
141191,R. Keith Harris,2
1571804,Grayson Stone,0
76594,Miley Cyrus,1
225366,Karla Droege,1
935572,Zac Gardner,0
88716,John Lowell,0
1473946,Sallie Hedrick,0
1179700,Charles McLawhorn,0
77522,Frank Hoyt Taylor,2
1152299,Billy Redden,2
1400931,James DeForest Parker,0
115433,Russell Hodgkinson,2
1248873,Don Young,0
1831887,David Ramsey,2
1096328,Greg Hohn,0
1392671,Zach Hanner,0
179847,Jeff Campbell,2
218605,Bonnie Johnson,1
174254,Joanne Pankow,1
76098,Trevor Gagnon,2
8272,Daniel Wallace,0
1391328,Jake Brake,0
1140572,L.C. Holt,0
1372150,Will Thomas,0
209,Jane Adams,1
1233,Philip Seymour Hoffman,2
19152,Dylan Baker,2
1131554,Evan Silverberg,0
171865,Rufus Read,0
1131555,Justin Elvin,0
6684,Lara Flynn Boyle,1
65528,Cynthia Stevenson,1
1393547,Lila Glantzman-Leib,0
19468,Gerry Becker,2
9565,Louise Lasser,1
856,Ben Gazzara,2
20187,Camryn Manheim,1
28033,Arthur J. Nascarella,2
28640,Molly Shannon,1
15440,Jared Harris,2
196181,Ann Harada,1
2228,Sean Penn,2
3489,Naomi Watts,1
6413,Danny Huston,2
6830,Carly Nahon,1
6831,Claire Pakis,1
1665,Eddie Marsan,2
4273,Charlotte Gainsbourg,1
1276049,Teresa Delgado,1
81681,Denis O'Hare,2
44261,John Rubinstein,2
173994,Marc Musso,2
114850,Tony Vaughn,2
3137,Paul Calderon,2
1621253,Trent Dee,2
1621254,Loyd Keith Salter,2
52863,Carlo Alban,2
6907,Annie Corley,1
65797,Catherine Dent,1
1621255,Anastasia Herin,1
1375657,Arita Trahan,1
27544,Tom Irwin,2
37027,Lew Temple,2
1668313,Charlie B. Brown,2
2157,Robin Williams,2
50464,Brian Kerwin,2
16866,Jennifer Lopez,1
51962,Bill Cosby,2
53122,Fran Drescher,1
53123,Adam Zolotin,2
28035,Irwin Corey,0
59017,Jurnee Smollett,1
1509841,Ashlee Lauren,1
533016,Mario Yedidia,2
955,Penélope Cruz,1
953,Cecilia Roth,1
954,Marisa Paredes,1
958,Candela Peña,1
961,Antonia San Juan,0
962,Rosa Maria Sardà,0
963,Toni Cantó,0
964,Eloy Azorín,2
965,Fernando Fernán Gómez,2
3650,Carlos Lozano,2
3651,Fernando Guillén,2
3652,Manuel Morón,0
3653,José Luis Torrijo,0
3654,Malena Gutiérrez,1
3655,Yael Barnatán,1
36283,Juan José Otegui,2
311,Michel Ruben,2
1144566,Carme Fortuny,1
1034627,Patxi Freytez,0
4368,Carlos García Cambero,0
952,Agustín Almodóvar,2
43337,Cayetana Guillén Cuervo,0
138244,Fito Páez,2
43328,Carmen Balagué,0
1115494,Juan Marquez,2
1651930,Lola García,0
93,Esther García,1
28782,Monica Bellucci,1
1925,Vincent Cassel,2
14606,Albert Dupontel,2
14610,Jo Prestia,2
5444,Philippe Nahon,2
14611,Stéphane Drouot,0
14612,Jean-Louis Costes,2
14613,Mourad Khima,0
577431,Michel Gondoin ,2
1414268,Hellal,0
1414269,Nato,0
1414270,Fesche,0
12041,Julia Stiles,1
11064,David Strathairn,2
349,Scott Glenn,2
25616,Edgar Ramírez,2
11148,Joan Allen,1
27030,Tom Gallop,2
17199,Corey Johnson,2
29406,Joey Ansah,2
175400,Dan Fredenburgh,0
204167,Lucy Liemann,0
122296,Bryan Reents,0
89830,Arkie Reece,2
122293,John Roberson,0
1280230,Russ Huards,0
124686,Mark Bazeley,2
1280231,Sinead O'Keefe,0
1280232,Chucky Venice,0
78110,Scott Adkins,2
944548,Branko Tomovic,2
1280233,Laurentiu Possa,2
199298,Trevor St. John,2
164382,Albert Jones,2
1280234,Jeffrey Lee Gibson,0
1084850,Uriel Emil Pollack,0
1280235,Omar Hernandez,0
164021,William H. Burns,2
30085,Michael Wildman,0
1280236,Kai Martin,0
577739,Michael Ahl,2
1500999,David Boston,0
195198,Glynis Brooks,0
1456745,James Ciccone,0
1007875,Sebastian Feldman,2
1165238,Luis Mottola,0
1411061,Mark Mottram,0
118385,James Schram,0
1434599,Brian Smyj,0
1553379,Paul Thornton,0
1209055,John Warman,0
127005,Chris Wilson,2
1195183,Ben Youcef,2
18918,Dwayne Johnson,2
70851,Jack Black,2
55638,Kevin Hart,2
130565,Nick Jonas,2
21127,Bobby Cannavale,2
82666,Rhys Darby,2
934281,Alex Wolff,2
1160181,Ser'Darius Blain,2
1597855,Madison Iseman,1
1188567,Morgan Turner,1
1518688,Mason Guccione,0
141956,Marc Evan Jackson,2
149486,Carlease Burke,1
21561,Tim Matheson,2
1869736,Sean Buxton,0
207250,Maribeth Monroe,1
65760,Marin Hinkle,1
1549537,Tracey Bonner,0
1869725,Natasha Charles Parker,1
2012703,Kat Altman,0
1869737,Michael Shacket,0
1382836,William Tokarsky,2
935701,Rohan Chand,2
1514475,Juan Gaspard,0
1104568,Sylvia Jefferies,1
1718174,Friday Chamberlain,1
1304336,Danny Pardo,0
1799059,Natasha Mayet,0
1810540,Ruby Bustamante,0
804206,Virginia Newcomb,1
1842697,Maiya Boyd,0
1842696,Jonnah-Blaine Bowling,0
1154191,John Archer Lundgren,2
1869723,Ted Williams,0
1869724,Najah Jackson,0
1783721,Maddie Nichols,0
1083987,Jamie Renell,0
1869726,Darian Baker,0
1869727,Sarah Fawaz,0
1869728,Max Ortiz Jr.,0
1856132,William Walker,0
1767219,Tahseen Ghauri,0
1752962,Jemarko Jones,0
1869729,Daniel Salyers,0
1869730,Ashley Lonardo,0
1869731,Demetrice Nguyen,0
1869732,Jonathan Louis Ramos,0
1869733,Martin Feigen,0
1869734,Leeza Jones,0
582339,Tad Sallee,0
1869735,Tyler Stormant,0
1869738,Cory Michael Peeler,0
1869739,Chrysta-Lyn Rodrigues,0
1869740,Ryan Baughman,0
1869741,Kevin Montgomery,0
1869742,Na Bil,0
1869743,Jeffery Clarke,0
1869744,Mario Fernandez,0
1869745,Stanislav Mruz,0
1869746,John Early,0
1897244,Lyric Jefferson,0
17051,James Franco,2
1333,Andy Serkis,2
76792,Freida Pinto,1
12074,John Lithgow,2
1248,Brian Cox,2
35013,David Oyelowo,2
51383,Tyler Labine,2
111195,Jamie Harris,2
42711,Ty Olsson,2
5892,David Hewlett,2
70175,Chelah Horsdal,1
228890,Jesse Reid,2
1865693,Joey Roche,0
1565027,Madison Bell,0
1832997,Makena Joy,0
62716,B.J. Harrison,1
1865694,Mattie Hawkinson,0
58395,Karin Konoval,1
236696,Terry Notary,2
6645,Richard Ridings,2
189696,Christopher Gordon,2
1164341,Devyn Dalton,0
14050,Jay Caputo,2
103285,Leah Gibson,1
208678,Tracy Spiridakos,1
198615,Chris Shields,2
1128861,Lauren Watson,1
2888,Will Smith,2
8602,Alice Braga,1
49918,Charlie Tahan,2
53918,Salli Richardson-Whitfield,1
49920,Willow Smith,1
49921,Darrell Foster,2
49922,Joanna Numata,1
6066,Dash Mihok,2
964035,Samuel Glen,2
1075145,Pedro Mojica,0
164094,Marin Ireland,1
996224,Alexander DiPersia,2
1906145,Raul Torres,2
45124,Glen Hansard,0
45127,Markéta Irglová,1
231753,Hugh Walsh,0
231754,Gerard Hendrick,0
45129,Alaistair Foley,0
45130,Geoff Minogue,0
45131,Bill Hodnett,0
45132,Danuse Ktrestova,0
143859,Darren Healy,2
188433,Mal Whyte,0
163544,Marcella Plunkett,1
54693,Emma Stone,1
5724,Denis Leary,2
55152,Campbell Scott,2
76793,Irrfan Khan,2
8349,Martin Sheen,2
35,Sally Field,1
558928,Max Charles,2
231547,Chris Zylka,2
6368,Embeth Davidtz,1
1111328,Leif Gantvoort,2
59261,Hannah Marks,1
205976,Kelsey Asbille,1
2878,C. Thomas Howell,2
9289,Michael Massee,2
20582,Michael Papajohn,2
156989,Kari Coleman,2
1424715,Charlie DePew,2
61263,Skyler Gisondo,2
930322,Jacob Rodier,2
1315833,Jake Keiffer,0
91658,Kevin McCorkle,2
157146,Barbara Eve Harris,1
96753,Danielle Burgio,1
1338023,Michael Barra,0
1232365,Andy Pessoa,0
1338034,Andy Gladbach,0
1338061,Ring Hendricks-Tellefsen,0
1338215,Tom Waite,0
15318,Keith Campbell,2
66668,Steve DeCastro,0
932116,James Chen,2
979075,Alexander Bedria,2
58510,John Burke,2
118494,Jill Flint,1
1183671,Mark Daugherty,2
1657618,Milton González,2
1983,Vincent Laresca,2
1477809,Damien Lemon,2
1236007,Ty Upshaw,2
1219576,Terry Bozeman,2
63470,Jennifer Lyons,1
1187106,Amber Stevens,1
1657635,Jody Cosgrove-Kao,1
1355105,Max Bogner,2
63280,Ethan Cohn,2
984614,Miles Elliot,2
1657642,Miranda LaDawn Hill,1
167263,Amanda MacDonald,1
1657643,Maury Morgan,1
1499460,Amy Novondo,1
1338,Maggie Cheung,1
1653,Jean-Pierre Léaud,2
35965,Antoine Basler,2
130890,Nathalie Boutefeu,1
13609,Alex Descas,2
6546,Dominique Faysse,1
7708,Arsinée Khanjian,1
49277,Bernard Nissile,0
151160,Olivier Torres,0
38341,Bulle Ogier,1
32827,Lou Castel,0
23506,Jacques Fieschi,0
144775,Estelle Larrivaz,0
552355,Balthazar Clémenti,0
552356,Lara Cowez,0
552357,Dominique Cuny,0
552358,Jessica Doyle,0
552359,Sandra Faure,0
552360,Catherine Ferny,0
552361,Maryel Ferraud,0
552362,Filip Forgeau,0
552363,Nicolas Giraudin,0
552364,Valerie Guy,0
132001,Laurent Jacquet,0
552365,Philippe Landoulsi,2
552366,Smaïl Mekki,0
552367,Maurice Najman,0
552348,Yann Richard,0
552368,Jérôme Simonin,0
552369,Alexandra Yonnet,0
278032,Pierre Amzallag,2
552349,Françoise Clavel,0
552370,Françoise Guglielmi,0
552371,Odile Horion,0
7702,François-Renaud Labarthe,2
552372,Alain Martin,0
552373,Guy-Patrick Sainderichin,0
552374,Willy Martin,0
3417,Tony Goldwyn,2
6613,Minnie Driver,1
8318,Brian Blessed,2
15788,Nigel Hawthorne,0
2714,Lance Henriksen,2
4201,Wayne Knight,2
15789,Alex D. Linz,2
12929,Rosie O'Donnell,1
116869,Taylor Dempsey,0
61983,Jason Marsden,2
214701,Sherry Lynn,1
84493,Mickie McGowan,0
19545,Jack Angel,2
478,Jamie Bell,2
8784,Daniel Craig,2
11109,Nick Frost,2
11108,Simon Pegg,2
2130,Cary Elwes,2
2220,Tony Curran,2
1670,Daniel Mays,2
23789,Sebastian Roché,2
104802,Phillip Rhys,2
6696,Mark Ivanir,2
51100,Gad Elmaleh,0
42291,Jacquie Barnbrook,1
1083807,Joe Starr,0
34904,Enn Reitel,2
1711,Mackenzie Crook,2
7317,Peter Sallis,2
7319,Nicholas Smith,2
7320,Liz Smith,1
7321,John Thomson,2
127149,Vincent Ebrahim,2
8326,Geraldine McEwan,1
127150,Edward Kelsey,2
127151,Dicken Ashworth,2
127152,Robert Horvath,0
127153,Pete Atkin,0
127154,Noni Lewis,0
127155,Ben Whitehead,0
11351,James Mather,2
127156,William Vanderpuye,0
34546,Mark Gatiss,2
7318,Peter Kay,2
214477,Nigel Pilkington,0
3490,Adrien Brody,2
8767,Jim Caviezel,2
21343,Ben Chaplin,2
3036,John Cusack,2
57755,Woody Harrelson,2
13550,Elias Koteas,2
1733,Nick Nolte,2
8891,John Travolta,2
55861,Kirk Acevedo,2
534,Mark Boone Junior,2
9374,Matt Doran,2
55866,Paul Gleeson,0
1280,Don Harvey,2
7499,Jared Leto,2
47879,John Savage,2
502,Miranda Otto,1
61233,Larry Romano,2
14544,Penelope Allen,1
124909,Danny Hoch,2
819,Edward Norton,2
12834,Barry Pepper,2
10690,Anna Paquin,1
27036,Tony Siragusa,2
27037,Levan Uchaneishvili,2
1255887,Misha Kuznetsov,0
17490,Isiah Whitlock Jr.,2
51865,Michael Genet,0
543256,Patrice O'Neal,2
122546,Al Palagonia,0
11022,Aaron Stanford,2
37046,Dania Ramirez,1
1567422,Larissa Drekonja,0
1214165,Michole Briana White,1
207297,Tony Devon,0
206,Jim Carrey,2
4756,Matthew Broderick,2
41087,Leslie Mann,1
18364,George Segal,2
6930,Diane Baker,0
21197,Janeane Garofalo,1
28101,Harry O'Reilly,2
212,David Cross,2
134772,Keith Gibbs,0
3138,Kathy Griffin,1
198878,Misa Koprova,0
6164,Josh Lucas,2
20767,Samantha Mathis,1
11154,Matt Ross,2
32029,Bill Sage,2
2838,Chloë Sevigny,1
2617,Cara Seymour,1
32030,Guinevere Turner,1
32033,Krista Sutton,0
44098,Anthony Lemke,2
32031,Stephen Bogaert,2
32032,Monika Meier,0
1860410,Blair Williams,0
1147823,Marie Dame,0
2023592,Kelley Harron,0
103872,Patricia Gage,1
64614,Landy Cannon,2
62527,Park Bench,0
110245,Catherine Black,1
2023597,Margaret Ma,0
1520526,Peter Tufford Kennedy,0
168546,Mark Pawson,0
2023599,Jessica Lau,0
2023601,Lilette Wiens,0
2023603,Glen Marc Silot,0
2023604,Charlotte Hunter,0
2023605,Kiki Buttignol,0
61322,Joyce R. Korbin,0
2023606,Reuben Thompson,0
79405,Bryan Renfro,0
1446852,Ross Gibby,0
1088979,Christina McKay,0
1222911,Alan McCullough,0
2023607,Connie Chen,0
1884443,Brett Alexander Davidson,0
1590245,Peter Loung,2
2019073,Leanne Poirier Greenfield,0
205264,Somaya Reece,0
1517891,Kate Steen,0
62064,Chris Pine,2
17306,Zachary Quinto,2
68842,John Cho,2
21028,Anton Yelchin,2
568657,Sofia Boutella,1
592496,Joe Taslim,2
1006731,Melissa Roxburgh,1
119758,Anita Brown,1
65779,Doug Jung,2
205179,Danny Pudi,2
936415,Kim Kold,2
1366510,Fraser Aitcheson,2
140182,Matthew MacCaull,2
1225951,Emy Aneke,0
21041,Shohreh Aghdashloo,1
17305,Greg Grunberg,2
1516834,Jennifer Cheon,1
939589,Jarod Joseph,2
1051473,Jeremy Raymond,2
1897698,Harry Han,0
1897699,Gina Brinkman,0
936932,Adam DiMarco,2
1397812,Fiona Vroom,0
1897700,Richard Laurence,0
1081488,Douglas Chapman,0
85505,Dan Payne,2
1085618,Anthony Shim,0
1846455,Andrea Yu,0
1508117,Christian Sloan,2
1897705,Jake Huang,0
1502989,Priya Rajaratnam,0
1897706,Luka Hays,0
1858370,Thomas Cadrot,2
1897707,Jennifer W. Evans,0
1641530,Roxanne Fernandes,0
1287589,Jake Foy,0
1696921,Jodi Haynes,0
1512174,Nathan Jean,0
1794575,Tarun Keram,0
1897709,J.P. Mulcaster,0
1897710,Edwin Rodriguez,0
1897711,Polina Soldatova,0
1759617,Lia Lam,0
1897713,Ian Nsenga,0
1590377,Sara Forsberg,1
1686562,Jeff Bezos,0
4,Carrie Fisher,1
1315036,Daisy Ridley,1
1023139,Adam Driver,2
236695,John Boyega,2
25072,Oscar Isaac,2
1267329,Lupita Nyong'o,1
6,Anthony Daniels,2
24343,Peter Mayhew,2
2201,Max von Sydow,2
2,Mark Hamill,2
1011904,Gwendoline Christie,1
1709041,Joonas Suotamo,2
5531,Kiran Shah,2
2131,Ken Leung,2
1399531,Billie Lourd,1
113732,Iko Uwais,0
142019,Yayan Ruhian,0
1379749,Cecep Arif Rahman,0
1446565,Brian Vernel,2
114761,Tim Rose,2
1729665,Erik Bauersfeld,0
1249957,Mike Quinn,0
1729666,Bill Kipsang Rotich,0
1202689,Jessica Henwick,1
113968,Anna Brewster,1
1709047,Cailey Fleming,0
946696,Ian Whyte,2
89863,Dave Chapman,0
1329041,Brian Herring,0
19278,Bill Hader,2
222121,Ben Schwartz,2
130,Kenny Baker,2
1214513,Jimmy Vee,0
25663,Thomas Brodie-Sangster,2
228968,Emun Elliott,2
1399526,Maisie Richardson-Sellers,1
17477,Harriet Walter,1
229634,Sebastian Armesto,2
36666,Pip Torrens,2
15347,Michael Giacchino,2
957038,Nigel Godrich,2
7908,Frank Oz,2
12248,Alec Guinness,2
1345950,Mark Stanley,2
1728992,Morgan Dameron,1
181879,Gerald W. Abrams,0
240629,Andrew Jack,2
1371518,Crystal Clarke,1
1399528,Pip Andersen,0
472632,Christina Chong,1
1399527,Miltos Yerolemou,0
1729807,Amybeth Hargreaves,0
1370630,Leanne Best,0
19303,Kevin Smith,2
15344,J.J. Abrams,2
1179651,Lin-Manuel Miranda,2
23680,Dee Bradley Baker,2
34202,Matt Lanter,2
71535,Tom Kane,2
283842,Catherine Taber,1
71536,Matthew Wood,2
46362,Samuel Witwer,2
18706,Meredith Salenger,1
19506,James Arnold Taylor,2
71538,Dave Filoni,0
175854,Michael Donovan,2
1160219,Devon Libran,2
1128856,Elle Newlands,0
1115738,Robert Stambler,0
1572106,Verona Blue,0
1706711,TJ Falls,0
1729808,Michelle Rejwan,0
342,Eugene Byrd,2
45119,David Collins,2
1427493,Amanda Foreman,0
1400906,Christopher Scarabosio,2
1729809,Patrick Correll,0
1451088,Karen Huie,0
1728984,Orly Schuchmacher,0
1386153,Emily Towers,0
1427510,Jonathan Dixon,0
1231950,Katie Sheridan,0
1473715,Mark Dodson,0
1184928,Christian Simpson,0
1645047,Liang Yang,2
1235786,David Acord,0
1211865,Rocky Marshall,0
1709053,Philicia Saunders,1
25090,Jeffery Kissoon,0
1728990,Claudia Sermbezis,0
1728991,Jim McGrath,0
1360152,Tosin Cole,2
1256215,James McArdle,2
1636658,Stefan Grube,0
1399529,Dixie Arnold,0
1408809,Hannah John-Kamen,1
542336,Sasha Frost,1
4318,Victor McGuire,2
1743678,Saara Forsberg,0
1568707,Jamie B. Chambers,2
7333,Darren McGavin,2
20751,Bridgette Wilson,0
11367,Bradley Whitford,2
33489,Josh Mostel,2
77075,Norm Macdonald,2
188694,Mark Beltzman,2
11519,Larry Hankin,2
77226,Theresa Merritt,1
954122,Dina Platias,1
44155,Hrant Alianak,2
185154,Vincent Marino,0
1073822,Christopher Kelk,0
112600,Marc Donato,2
56728,Tim Herlihy,2
127037,Joyce Gordon,1
53684,Robert Smigel,2
19274,Seth Rogen,2
41091,Kristen Wiig,1
21007,Jonah Hill,2
39995,Michael Cera,2
62862,Danny McBride,2
64342,Craig Robinson,2
22226,Paul Rudd,2
208519,Nick Kroll,0
38582,David Krumholtz,2
1447323,Scott Underwood,0
1281758,Sugar Lyn Beard,1
12080,Conrad Vernon,2
45924,Ian James Corlett,2
61133,Michael Daingerfield,2
1622600,Jason Simpson,0
1240645,Vincent Tong,2
1544803,Karen E. Wright,0
54716,Lauren Miller,1
106776,Sam Vincent,2
142587,Greg Tiernan,2
89547,Brian Dobson,0
16846,Harland Williams,2
63797,Alistair Abell,2
963429,Iris Apatow,1
74362,Michael Dobson,2
1599433,Ian Hanlin,0
85432,Maryke Hendrikse,1
74370,Nicole Oliver,1
74358,Kelly Sheridan,1
514,Jack Nicholson,2
40481,Luis Guzmán,2
3141,Marisa Tomei,1
31717,January Jones,1
21858,Krista Allen,1
29685,Kurt Fuller,2
20818,Allen Covert,2
